"n.sites","Parameter","mu.bias","sd.bias","mu.p.bias","mu.CV","og.val","bias.lci","bias.uci","CR","PWR","Conv.rate","ndatasets","Lik","Scenario","order","CoefReg"
1808,"f1.1",0.00122654786925085,0.0548438430373002,0.00306636967312712,0.146900437513646,0.4,-0.106267384483858,0.108720480222359,0.95,1,1,100,"LL","4 Slopes","1st","Slope"
1808,"f12.0",0.0180262744495418,0.124911508322398,-0.0300437907492363,0.242108049300161,-0.6,-0.226800281862358,0.262852830761442,0.98,1,1,100,"LL","4 Slopes","2nd","Intercept"
1808,"f12.1",0.00888839526059863,0.0826874699387692,0.0111104940757483,0.117508440326472,0.8,-0.153179045819389,0.170955836340586,0.98,1,1,100,"LL","4 Slopes","2nd","Slope"
1808,"f12.2",-0.00830718557713272,0.0866236549515859,0.0166143711542654,0.179809404090674,-0.5,-0.178089549282241,0.161475178127976,0.98,1,1,100,"LL","4 Slopes","2nd","Slope"
1808,"f2.0",-0.011236635395295,0.0764333823583351,0.0280915884882375,0.199243810409888,-0.4,-0.161046064817632,0.138572794027042,0.94,1,1,100,"LL","4 Slopes","1st","Intercept"
1808,"f2.1",-0.00105478484976104,0.0549265045682638,-0.00175797474960173,0.102879597239729,0.6,-0.108710733803558,0.106601164104036,0.97,1,1,100,"LL","4 Slopes","1st","Slope"
2980,"f1.0",-0.00449885962132069,0.0578412702154888,0.0224942981066034,0.315574004255322,-0.2,-0.117867749243679,0.108870030001037,0.95,0.93,1,100,"LL","4 Slopes","1st","Intercept"
2980,"f1.1",-0.000515145315954822,0.0389456520234687,-0.00128786328988705,0.112481770056013,0.4,-0.0768486232819534,0.0758183326500437,0.98,1,1,100,"LL","4 Slopes","1st","Slope"
2980,"f12.0",0.00235896601402325,0.109139201355991,-0.00393161002337208,0.181007406180622,-0.6,-0.211553868643719,0.216271800671765,0.95,1,1,100,"LL","4 Slopes","2nd","Intercept"
2980,"f12.1",0.00493341642393641,0.0865343458654971,0.00616677052992051,0.091088683905543,0.8,-0.164673901472438,0.174540734320311,0.87,1,1,100,"LL","4 Slopes","2nd","Slope"
2980,"f12.2",0.0053026295455282,0.0616596766145738,-0.0106052590910564,0.140351504926039,-0.5,-0.115550336619036,0.126155595710093,0.97,1,1,100,"LL","4 Slopes","2nd","Slope"
2980,"f2.0",0.000523639119182604,0.0618734580235252,-0.00130909779795651,0.157299894943195,-0.4,-0.120748338606927,0.121795616845292,0.95,1,1,100,"LL","4 Slopes","1st","Intercept"
2980,"f2.1",0.00438254980321673,0.045005754329713,0.00730424967202789,0.0811596414494156,0.6,-0.0838287286830207,0.0925938282894541,0.98,1,1,100,"LL","4 Slopes","1st","Slope"
20,"f1.0",0.0612755736385574,0.345943176858974,-0.306377868192787,3.64277522971379,-0.2,-0.616773053005031,0.739324200282146,0.61,0.1,1,100,"PL","4 Slopes","1st","Intercept"
20,"f1.1",-0.185796525421938,0.366872807013167,-0.464491313554844,2.29757928555194,0.4,-0.904867227167745,0.53327417632387,0.45,0.15,1,100,"PL","4 Slopes","1st","Slope"
20,"f12.0",0.442098050742709,0.437000236149955,-0.736830084571182,6.47624072704803,-0.6,-0.414422412111203,1.29861851359662,0.16,0.4,1,100,"PL","4 Slopes","2nd","Intercept"
20,"f12.1",-0.483439381288615,0.632387744926252,-0.604299226610769,2.82947287389147,0.8,-1.72291936134407,0.756040598766839,0.14,0.23,1,100,"PL","4 Slopes","2nd","Slope"
20,"f12.2",0.352883906284566,0.334518389016226,-0.705767812569131,3.32917229596404,-0.5,-0.302772136187237,1.00853994875637,0.27,0.2,1,100,"PL","4 Slopes","2nd","Slope"
20,"f2.0",0.112375515667747,0.5686415764842,-0.280938789169368,2.157495413217,-0.4,-1.00216197424128,1.22691300557678,0.46,0.19,1,100,"PL","4 Slopes","1st","Intercept"
20,"f2.1",-0.270805472735722,0.516745537282248,-0.451342454559536,1.35981289210865,0.6,-1.28362672580893,0.742015780337485,0.41,0.26,1,100,"PL","4 Slopes","1st","Slope"
33,"f1.0",0.126571634836943,0.516428560298812,-0.632858174184714,4.34615700381988,-0.2,-0.885628343348728,1.13877161302261,0.86,0.09,1,100,"PL","4 Slopes","1st","Intercept"
33,"f1.1",-0.174941465224939,0.388182003320935,-0.437353663062347,3.47749789595153,0.4,-0.935778191733972,0.585895261284095,0.55,0.11,1,100,"PL","4 Slopes","1st","Slope"
33,"f12.0",0.168077560815273,1.17512644934718,-0.280129268025455,3.94372394464409,-0.6,-2.1351702799052,2.47132540153574,0.28,0.4,1,100,"PL","4 Slopes","2nd","Intercept"
33,"f12.1",-0.405218770554375,0.656139929781049,-0.506523463192969,4.33185499595445,0.8,-1.69125303292523,0.88081549181648,0.28,0.33,1,100,"PL","4 Slopes","2nd","Slope"
33,"f12.2",0.258404543101499,0.539216139744876,-0.516809086202998,3.12926266531605,-0.5,-0.798459090798459,1.31526817700146,0.43,0.31,1,100,"PL","4 Slopes","2nd","Slope"
33,"f2.0",0.173163904031894,0.280592351411486,-0.432909760079736,1.9863136257015,-0.4,-0.376797104734619,0.723124912798407,0.58,0.22,1,100,"PL","4 Slopes","1st","Intercept"
33,"f2.1",-0.252856765975157,0.500650879352171,-0.421427943291928,22.875198801324,0.6,-1.23413248950541,0.728418957555097,0.38,0.29,1,100,"PL","4 Slopes","1st","Slope"
54,"f1.0",0.0235629543931347,0.255650955633578,-0.117814771965673,8.24011387474424,-0.2,-0.477512918648678,0.524638827434947,0.99,0.14,1,100,"PL","4 Slopes","1st","Intercept"
54,"f1.1",-0.109832515326164,0.240359322872269,-0.274581288315411,6.44241899502614,0.4,-0.580936788155811,0.361271757503482,0.77,0.3,1,100,"PL","4 Slopes","1st","Slope"
54,"f12.0",0.210420524230119,0.520532166609168,-0.350700873716865,0.886178196748839,-0.6,-0.80982252232385,1.23066357078409,0.46,0.48,1,100,"PL","4 Slopes","2nd","Intercept"
54,"f12.1",-0.390280216377371,0.509529941743039,-0.487850270471713,1.34976139766666,0.8,-1.38895890219373,0.608398469438985,0.25,0.45,1,100,"PL","4 Slopes","2nd","Slope"
54,"f12.2",0.210014538781047,0.451870184806636,-0.420029077562093,3.05291145441118,-0.5,-0.675651023439961,1.09568010100205,0.43,0.23,1,100,"PL","4 Slopes","2nd","Slope"
54,"f2.0",0.119031241668692,0.254126994540098,-0.297578104171729,9.93433389806085,-0.4,-0.379057667629901,0.617120150967284,0.76,0.32,1,100,"PL","4 Slopes","1st","Intercept"
54,"f2.1",-0.148823660425594,0.347112248856368,-0.248039434042657,1.47770294229939,0.6,-0.829163668184075,0.531516347332887,0.69,0.44,1,100,"PL","4 Slopes","1st","Slope"
90,"f1.0",0.0389216767033318,0.210069067132992,-0.194608383516659,3.92951413375324,-0.2,-0.372813694877332,0.450657048283995,0.91,0.13,1,100,"PL","4 Slopes","1st","Intercept"
90,"f1.1",-0.133028642261824,0.226586246775975,-0.332571605654561,2.05095837113962,0.4,-0.577137685942735,0.311080401419086,0.73,0.28,1,100,"PL","4 Slopes","1st","Slope"
90,"f12.0",0.27636942437051,0.315073332562656,-0.460615707284184,1.14797667887907,-0.6,-0.341174307452295,0.893913156193316,0.4,0.4,1,100,"PL","4 Slopes","2nd","Intercept"
90,"f12.1",-0.35373970575809,0.362736678278418,-0.442174632197613,0.820933343333598,0.8,-1.06470359518379,0.357224183667609,0.38,0.59,1,100,"PL","4 Slopes","2nd","Slope"
90,"f12.2",0.244713110740239,0.270370701165972,-0.489426221480478,1.48167541967217,-0.5,-0.285213463545067,0.774639685025545,0.52,0.25,1,100,"PL","4 Slopes","2nd","Slope"
90,"f2.0",0.104278401587559,0.211126237318556,-0.260696003968897,1.27419851993356,-0.4,-0.30952902355681,0.518085826731928,0.82,0.47,1,100,"PL","4 Slopes","1st","Intercept"
90,"f2.1",-0.188881765543644,0.241131514433636,-0.31480294257274,0.613828258291791,0.6,-0.661499533833571,0.283736002746283,0.66,0.57,1,100,"PL","4 Slopes","1st","Slope"
148,"f1.0",-0.00582618702862961,0.188006154554582,0.029130935143148,1.93447901250045,-0.2,-0.374318249955609,0.36266587589835,0.94,0.3,1,100,"PL","4 Slopes","1st","Intercept"
148,"f1.1",-0.0479367467239896,0.182810744513599,-0.119841866809974,0.780812797655838,0.4,-0.406245805970643,0.310372312522664,0.88,0.52,1,100,"PL","4 Slopes","1st","Slope"
148,"f12.0",0.201563031582071,0.334836350107832,-0.335938385970118,0.957039704145299,-0.6,-0.454716214629281,0.857842277793422,0.55,0.53,1,100,"PL","4 Slopes","2nd","Intercept"
148,"f12.1",-0.273267220103925,0.32957756636753,-0.341584025129906,1.16230114122393,0.8,-0.919239250184283,0.372704809976433,0.57,0.76,1,100,"PL","4 Slopes","2nd","Slope"
148,"f12.2",0.172050317889689,0.197288493059828,-0.344100635779378,1.84291164521293,-0.5,-0.214635128507574,0.558735764286952,0.75,0.42,1,100,"PL","4 Slopes","2nd","Slope"
148,"f2.0",0.056371723842421,0.214424786815943,-0.140929309606053,1.5883303950208,-0.4,-0.363900858316828,0.47664430600167,0.86,0.55,1,100,"PL","4 Slopes","1st","Intercept"
148,"f2.1",-0.104906663681796,0.215997473552446,-0.17484443946966,0.408158660423554,0.6,-0.52826171184459,0.318448384480999,0.76,0.84,1,100,"PL","4 Slopes","1st","Slope"
244,"f1.0",0.0135269849132318,0.145532813180505,-0.067634924566159,2.45099471741011,-0.2,-0.271717328920558,0.298771298747022,0.94,0.24,1,100,"PL","4 Slopes","1st","Intercept"
244,"f1.1",-0.0305163639932579,0.155972570017726,-0.0762909099831448,0.661204792286475,0.4,-0.336222601228001,0.275189873241486,0.89,0.76,1,100,"PL","4 Slopes","1st","Slope"
244,"f12.0",0.154662628493054,0.23632117597036,-0.257771047488423,0.7894719098689,-0.6,-0.308526876408852,0.61785213339496,0.77,0.6,1,100,"PL","4 Slopes","2nd","Intercept"
244,"f12.1",-0.169506951558472,0.227459334440828,-0.211883689448089,0.28939381692518,0.8,-0.615327247062495,0.276313343945552,0.65,0.98,1,100,"PL","4 Slopes","2nd","Slope"
244,"f12.2",0.107104640954877,0.199915525787668,-0.214209281909754,0.909590117004127,-0.5,-0.284729789588953,0.498939071498707,0.81,0.63,1,100,"PL","4 Slopes","2nd","Slope"
244,"f2.0",0.0440793524041601,0.154133058972726,-0.1101983810104,0.662481388740667,-0.4,-0.258021443182383,0.346180147990704,0.89,0.62,1,100,"PL","4 Slopes","1st","Intercept"
244,"f2.1",-0.0472690118814714,0.167416280514138,-0.078781686469119,0.280998181950421,0.6,-0.375404921689181,0.280866897926239,0.85,0.99,1,100,"PL","4 Slopes","1st","Slope"
403,"f1.0",-0.00364449672538095,0.132966508926418,0.0182224836269048,3.04678393327196,-0.2,-0.264258854221161,0.256969860770399,0.96,0.34,1,100,"PL","4 Slopes","1st","Intercept"
403,"f1.1",-0.0188927601201532,0.122145649427967,-0.047231900300383,0.36960401857283,0.4,-0.258298232998968,0.220512712758661,0.97,0.83,1,100,"PL","4 Slopes","1st","Slope"
403,"f12.0",0.101590861996734,0.254709119006054,-0.169318103327891,0.523319339211661,-0.6,-0.397639011255132,0.600820735248601,0.78,0.67,1,100,"PL","4 Slopes","2nd","Intercept"
403,"f12.1",-0.101686124110267,0.172585558026202,-0.127107655137833,0.22902858072899,0.8,-0.439953817841622,0.236581569621089,0.82,1,1,100,"PL","4 Slopes","2nd","Slope"
403,"f12.2",0.0460430493727482,0.17347635476416,-0.0920860987454963,0.43051125403234,-0.5,-0.293970605965006,0.386056704710502,0.94,0.82,1,100,"PL","4 Slopes","2nd","Slope"
403,"f2.0",0.0199910110940028,0.121960690142154,-0.049977527735007,0.408788928637742,-0.4,-0.219051941584618,0.259033963772624,0.97,0.75,1,100,"PL","4 Slopes","1st","Intercept"
403,"f2.1",-0.0292712077774171,0.118490365340806,-0.0487853462956951,0.219543453608139,0.6,-0.261512323845397,0.202969908290563,0.94,1,1,100,"PL","4 Slopes","1st","Slope"
665,"f1.0",-0.0187676898541335,0.10305197068935,0.0938384492706674,0.743938998792174,-0.2,-0.220749552405259,0.183214172696992,0.93,0.54,1,100,"PL","4 Slopes","1st","Intercept"
665,"f1.1",-0.0264601885242676,0.0987293720159164,-0.066150471310669,0.260646510931517,0.4,-0.219969757675464,0.167049380626928,0.92,0.98,1,100,"PL","4 Slopes","1st","Slope"
665,"f12.0",0.066994248124168,0.198488589407209,-0.111657080206947,0.366477953591267,-0.6,-0.322043387113962,0.456031883362298,0.89,0.88,1,100,"PL","4 Slopes","2nd","Intercept"
665,"f12.1",-0.0714320280170956,0.184496813994908,-0.0892900350213695,0.202204234134253,0.8,-0.433045783447115,0.290181727412923,0.82,1,1,100,"PL","4 Slopes","2nd","Slope"
665,"f12.2",0.0820185933501503,0.142457211749311,-0.164037186700301,0.392595107689851,-0.5,-0.197197541678499,0.361234728378799,0.9,0.86,1,100,"PL","4 Slopes","2nd","Slope"
665,"f2.0",0.014364722805227,0.100423125618201,-0.0359118070130676,0.323323403455367,-0.4,-0.182464603406447,0.211194049016902,0.97,0.93,1,100,"PL","4 Slopes","1st","Intercept"
665,"f2.1",-0.00914583959633092,0.110210324280348,-0.0152430659938849,0.172553269970363,0.6,-0.225158075185813,0.206866395993151,0.91,1,1,100,"PL","4 Slopes","1st","Slope"
1096,"f1.0",-0.0119760450314138,0.089182991485091,0.0598802251570692,0.55227650799394,-0.2,-0.186774708342192,0.162822618279364,0.95,0.65,1,100,"PL","4 Slopes","1st","Intercept"
1096,"f1.1",-0.00710245032929753,0.072812932588088,-0.0177561258232438,0.184592820835484,0.4,-0.14981579820195,0.135610897543355,0.92,1,1,100,"PL","4 Slopes","1st","Slope"
1096,"f12.0",0.0580398918722151,0.138251243786818,-0.0967331531203586,0.285352331745118,-0.6,-0.212932545949948,0.329012329694378,0.94,0.99,1,100,"PL","4 Slopes","2nd","Intercept"
1096,"f12.1",-0.0490648202369285,0.121257316356636,-0.0613310252961606,0.141411994353073,0.8,-0.286729160295934,0.188599519822077,0.88,1,1,100,"PL","4 Slopes","2nd","Slope"
1096,"f12.2",0.0304943760464084,0.0962654940958414,-0.0609887520928168,0.226078877457251,-0.5,-0.158185992381441,0.219174744474258,0.93,1,1,100,"PL","4 Slopes","2nd","Slope"
1096,"f2.0",-0.00530065551815434,0.0868568841605988,0.0132516387953859,0.239648075101004,-0.4,-0.175540148472928,0.164938837436619,0.97,1,1,100,"PL","4 Slopes","1st","Intercept"
1096,"f2.1",-0.0150586491249048,0.0810303531975568,-0.0250977485415079,0.130414073900288,0.6,-0.173878141392116,0.143760843142307,0.94,1,1,100,"PL","4 Slopes","1st","Slope"
1808,"f1.0",-0.00493930912380899,0.0702082351033197,0.024696545619045,0.466364479713922,-0.2,-0.142547449926316,0.132668831678698,0.96,0.81,1,100,"PL","4 Slopes","1st","Intercept"
1808,"f1.1",-0.00509060176564331,0.054071371127418,-0.0127265044141083,0.144985190085231,0.4,-0.111070489175383,0.100889285644096,0.95,1,1,100,"PL","4 Slopes","1st","Slope"
1808,"f12.0",0.0571407273468818,0.12080442240077,-0.0952345455781363,0.226465206735636,-0.6,-0.179635940558628,0.293917395252391,0.89,1,1,100,"PL","4 Slopes","2nd","Intercept"
1808,"f12.1",-0.0295806795121815,0.0805929490187123,-0.0369758493902269,0.11273966837,0.8,-0.187542859588858,0.128381500564495,0.93,1,1,100,"PL","4 Slopes","2nd","Slope"
1808,"f12.2",0.0159485427260984,0.0854115141214228,-0.0318970854521968,0.183114142202332,-0.5,-0.15145802495189,0.183355110404087,0.91,1,1,100,"PL","4 Slopes","2nd","Slope"
1808,"f2.0",-0.0106487806196873,0.0723548173953711,0.0266219515492182,0.188591904616913,-0.4,-0.152464222714615,0.13116666147524,0.92,1,1,100,"PL","4 Slopes","1st","Intercept"
1808,"f2.1",-0.011626692834939,0.053594410854981,-0.019377821391565,0.100518725009096,0.6,-0.116671738110702,0.0934183524408237,0.93,1,1,100,"PL","4 Slopes","1st","Slope"
2980,"f1.0",-0.00684530323383678,0.0561838383687003,0.0342265161691839,0.299884233209048,-0.2,-0.116965626436489,0.103275019968816,0.95,0.95,1,100,"PL","4 Slopes","1st","Intercept"
2980,"f1.1",-0.00426780343877148,0.0384757404153573,-0.0106695085969287,0.108878406882488,0.4,-0.0796802546528718,0.0711446477753288,0.99,1,1,100,"PL","4 Slopes","1st","Slope"
2980,"f12.0",0.0281303964722257,0.105139890349301,-0.0468839941203761,0.178329388678741,-0.6,-0.177943788612403,0.234204581556855,0.95,1,1,100,"PL","4 Slopes","2nd","Intercept"
2980,"f12.1",-0.0183136846920688,0.0865390846027746,-0.022892105865086,0.0889587697006406,0.8,-0.187930290513507,0.151302921129369,0.85,1,1,100,"PL","4 Slopes","2nd","Slope"
2980,"f12.2",0.0200354985196446,0.0607931536283194,-0.0400709970392892,0.139976512464746,-0.5,-0.0991190825918615,0.139190079631151,0.94,1,1,100,"PL","4 Slopes","2nd","Slope"
2980,"f2.0",8.60919164753338e-05,0.0600234108962551,-0.000215229791188334,0.153021279290988,-0.4,-0.117559793440185,0.117731977273135,0.95,1,1,100,"PL","4 Slopes","1st","Intercept"
2980,"f2.1",-0.00260415919963,0.0443152334789856,-0.00434026533271667,0.0801863351135791,0.6,-0.0894620168184417,0.0842536984191817,0.97,1,1,100,"PL","4 Slopes","1st","Slope"
20,"f1.0",-13.1923515313352,84.8959823701416,65.9617576566759,15.8961248905545,-0.2,-179.588476976813,153.203773914142,1,0,1,74,"LL","5 Slopes","1st","Intercept"
20,"f1.1",10.7162805949297,55.1624283048899,26.7907014873242,30.4359846695252,0.4,-97.4020788826546,118.834640072514,0.986486486486487,0.0135135135135135,1,74,"LL","5 Slopes","1st","Slope"
20,"f1.2",-0.612133492127549,18.6006719787979,2.0404449737585,9.19622772933928,-0.3,-37.0694505705715,35.8451835863164,1,0,1,74,"LL","5 Slopes","1st","Slope"
20,"f12.0",6.200482326887,96.7238078007532,-10.3341372114783,58.8090786201508,-0.6,-183.378180962589,195.779145616363,1,0,1,74,"LL","5 Slopes","2nd","Intercept"
20,"f12.1",1.15972647416624,54.4664434901572,1.4496580927078,25.3171098929762,0.8,-105.594502766542,107.913955714874,0.986486486486487,0,1,74,"LL","5 Slopes","2nd","Slope"
20,"f12.2",-3.66968554746055,17.7806073639144,7.33937109492111,93.5148852133368,-0.5,-38.5196759807327,31.1803048858116,0.986486486486487,0,1,74,"LL","5 Slopes","2nd","Slope"
20,"f2.0",0.617434819034507,9.29403059225281,-1.54358704758627,25.1640789051157,-0.4,-17.598865141781,18.83373477985,0.986486486486487,0.0405405405405405,1,74,"LL","5 Slopes","1st","Intercept"
20,"f2.1",5.37081480149292,16.7507465389518,8.9513580024882,8.16634710181265,0.6,-27.4606484148525,38.2022780178384,0.959459459459459,0.0675675675675676,1,74,"LL","5 Slopes","1st","Slope"
33,"f1.0",-0.166261901084829,5.89173478674345,0.831309505424146,3.39586613353174,-0.2,-11.714062083102,11.3815382809323,0.979166666666667,0.0520833333333333,1,96,"LL","5 Slopes","1st","Intercept"
33,"f1.1",-0.0853343482979665,3.69313268510217,-0.213335870744916,3.56485343585108,0.4,-7.32387441109822,7.15320571450229,0.979166666666667,0.03125,1,96,"LL","5 Slopes","1st","Slope"
33,"f1.2",0.0719175141181708,3.44303722901811,-0.23972504706057,6.52208538518508,-0.3,-6.67643545475733,6.82027048299367,0.979166666666667,0.03125,1,96,"LL","5 Slopes","1st","Slope"
33,"f12.0",-4.09293392751471,19.829122409383,6.82155654585785,4.56000014995432,-0.6,-42.9580138499054,34.772145994876,0.989583333333333,0.0208333333333333,1,96,"LL","5 Slopes","2nd","Intercept"
33,"f12.1",4.27715096281018,16.1852275869882,5.34643870351273,4.93081154609674,0.8,-27.4458951076867,36.000197033307,0.96875,0.0104166666666667,1,96,"LL","5 Slopes","2nd","Slope"
33,"f12.2",-2.48085480718619,9.94672659041657,4.96170961437239,5.45153219295851,-0.5,-21.9764389244027,17.0147293100303,0.96875,0.0520833333333333,1,96,"LL","5 Slopes","2nd","Slope"
33,"f2.0",0.140444494642626,2.86884323472155,-0.351111236606564,3.85753491437652,-0.4,-5.48248824541162,5.76337723469687,0.989583333333333,0.0625,1,96,"LL","5 Slopes","1st","Intercept"
33,"f2.1",1.56834763307038,13.4073281587468,2.61391272178397,1.80540898242981,0.6,-24.7100155580734,27.8467108242141,0.958333333333333,0.197916666666667,1,96,"LL","5 Slopes","1st","Slope"
54,"f1.0",-3.94405127602363,39.7327799081243,19.7202563801181,10.9457399459434,-0.2,-81.8202998959473,73.9321973439001,1,0.04,1,100,"LL","5 Slopes","1st","Intercept"
54,"f1.1",2.20287503301269,20.3542334395823,5.50718758253173,2.34224141428742,0.4,-37.6914225085686,42.0971725745939,0.94,0.09,1,100,"LL","5 Slopes","1st","Slope"
54,"f1.2",-0.0710959652572601,0.527744245229234,0.236986550857534,10.1321636115801,-0.3,-1.10547468590656,0.963282755392038,0.97,0.04,1,100,"LL","5 Slopes","1st","Slope"
54,"f12.0",2.7404670269252,40.4099148680778,-4.56744504487534,4.29068151172934,-0.6,-76.4629661145073,81.9439001683577,1,0.02,1,100,"LL","5 Slopes","2nd","Intercept"
54,"f12.1",-1.00775341574751,20.76822401537,-1.25969176968439,1.08069032746772,0.8,-41.7134724858727,39.6979656543776,0.98,0.16,1,100,"LL","5 Slopes","2nd","Slope"
54,"f12.2",-0.44634877923561,3.64317887905978,0.89269755847122,3.91535398787715,-0.5,-7.58697938219277,6.69428182372155,0.98,0.06,1,100,"LL","5 Slopes","2nd","Slope"
54,"f2.0",0.00768844013823192,0.539421069693553,-0.0192211003455798,6.02428893536151,-0.4,-1.04957685646113,1.0649537367376,0.99,0.1,1,100,"LL","5 Slopes","1st","Intercept"
54,"f2.1",0.153095603820481,0.505817737630723,0.255159339700801,1.81281751633856,0.6,-0.838307161935737,1.1444983695767,0.98,0.3,1,100,"LL","5 Slopes","1st","Slope"
90,"f1.0",0.00410416490181826,0.374821474965733,-0.0205208245090913,3.71842663328475,-0.2,-0.730545926031019,0.738754255834655,0.95,0.07,1,100,"LL","5 Slopes","1st","Intercept"
90,"f1.1",0.0468106718289543,0.41621524559338,0.117026679572386,2.53777763052232,0.4,-0.768971209534071,0.86259255319198,0.96,0.21,1,100,"LL","5 Slopes","1st","Slope"
90,"f1.2",-0.0379411373981636,0.261102555261622,0.126470457993879,2.20627224560897,-0.3,-0.549702145710943,0.473819870914616,0.96,0.24,1,100,"LL","5 Slopes","1st","Slope"
90,"f12.0",-0.274330345432742,0.820323768081787,0.457217242387903,99.313537556308,-0.6,-1.88216493087304,1.33350424000756,0.99,0.11,1,100,"LL","5 Slopes","2nd","Intercept"
90,"f12.1",0.237508733474069,0.636786763874484,0.296885916842586,0.952332577619502,0.8,-1.01059332371992,1.48561079066806,0.95,0.43,1,100,"LL","5 Slopes","2nd","Slope"
90,"f12.2",-0.100661564278272,0.443779045222458,0.201323128556545,1.57710717699669,-0.5,-0.97046849291429,0.769145364357745,0.97,0.27,1,100,"LL","5 Slopes","2nd","Slope"
90,"f2.0",0.00662615640519634,0.378231232776914,-0.0165653910129908,10.6292421641699,-0.4,-0.734707059837555,0.747959372647947,0.96,0.15,1,100,"LL","5 Slopes","1st","Intercept"
90,"f2.1",0.130947225741379,0.350248329064414,0.218245376235632,0.516227635902142,0.6,-0.555539499224873,0.817433950707631,0.94,0.63,1,100,"LL","5 Slopes","1st","Slope"
148,"f1.0",0.0106384772993675,0.294251917597807,-0.0531923864968376,5.75611217138039,-0.2,-0.566095281192334,0.587372235791069,0.95,0.14,1,100,"LL","5 Slopes","1st","Intercept"
148,"f1.1",0.0489296149142759,0.291466277671383,0.12232403728569,1.20782824150568,0.4,-0.522344289321634,0.620203519150186,0.93,0.42,1,100,"LL","5 Slopes","1st","Slope"
148,"f1.2",-0.0248078948448789,0.214635189754813,0.0826929828162629,1.30416764898313,-0.3,-0.445492866764311,0.395877077074554,0.95,0.29,1,100,"LL","5 Slopes","1st","Slope"
148,"f12.0",-0.104158906259968,0.566569784264137,0.173598177099947,1.90545935090473,-0.6,-1.21463568341768,1.00631787089774,0.9,0.25,1,100,"LL","5 Slopes","2nd","Intercept"
148,"f12.1",0.101194531302635,0.506749039244565,0.126493164128293,0.910725653079374,0.8,-0.892033585616713,1.09442264822198,0.94,0.52,1,100,"LL","5 Slopes","2nd","Slope"
148,"f12.2",-0.0398465144326641,0.314051134521589,0.0796930288653283,0.979525730527527,-0.5,-0.655386738094979,0.57569370922965,0.94,0.39,1,100,"LL","5 Slopes","2nd","Slope"
148,"f2.0",0.00578788292762818,0.287355916606863,-0.0144697073190704,1.94520803677953,-0.4,-0.557429713621823,0.569005479477079,0.97,0.34,1,100,"LL","5 Slopes","1st","Intercept"
148,"f2.1",0.0627675673690963,0.283805083687572,0.104612612281827,0.445103557389266,0.6,-0.493490396658545,0.619025531396737,0.94,0.79,1,100,"LL","5 Slopes","1st","Slope"
244,"f1.0",0.0242321629607919,0.206810713016771,-0.121160814803959,6.34748753887027,-0.2,-0.38111683455208,0.429581160473664,0.97,0.16,1,100,"LL","5 Slopes","1st","Intercept"
244,"f1.1",0.0175877402245517,0.247042158762145,0.0439693505613793,0.770398553121709,0.4,-0.466614890949253,0.501790371398356,0.93,0.49,1,100,"LL","5 Slopes","1st","Slope"
244,"f1.2",-0.0284438198119198,0.161637000782943,0.0948127327063994,1.07494288615533,-0.3,-0.345252341346488,0.288364701722648,0.98,0.52,1,100,"LL","5 Slopes","1st","Slope"
244,"f12.0",-0.124669669341226,0.465398980019377,0.207782782235377,0.796800910253226,-0.6,-1.0368516701792,0.787512331496752,0.9,0.47,1,100,"LL","5 Slopes","2nd","Intercept"
244,"f12.1",0.109174042935733,0.315788850284635,0.136467553669667,0.38995489813247,0.8,-0.509772103622151,0.728120189493618,0.99,0.9,1,100,"LL","5 Slopes","2nd","Slope"
244,"f12.2",-0.0165770563220331,0.259426242602668,0.0331541126440663,0.933832850322018,-0.5,-0.525052491823263,0.491898379179197,0.95,0.55,1,100,"LL","5 Slopes","2nd","Slope"
244,"f2.0",0.0599386918462687,0.222038172965512,-0.149846729615672,1.12484797285298,-0.4,-0.375256127166136,0.495133510858673,0.93,0.3,1,100,"LL","5 Slopes","1st","Intercept"
244,"f2.1",0.0184724500551455,0.174330256399377,0.0307874167585759,0.308006572708583,0.6,-0.323214852487634,0.360159752597925,0.94,0.94,1,100,"LL","5 Slopes","1st","Slope"
403,"f1.0",0.00909413911738891,0.156698465309729,-0.0454706955869445,1.90676767813873,-0.2,-0.298034852889679,0.316223131124457,0.98,0.25,1,100,"LL","5 Slopes","1st","Intercept"
403,"f1.1",0.0161410902642153,0.154940158856522,0.0403527256605383,0.600162200922041,0.4,-0.287541621094567,0.319823801622998,0.96,0.79,1,100,"LL","5 Slopes","1st","Slope"
403,"f1.2",-0.000908711493990126,0.111368367047648,0.00302903831330042,0.532660417301617,-0.3,-0.219190710907381,0.2173732879194,0.97,0.73,1,100,"LL","5 Slopes","1st","Slope"
403,"f12.0",-0.0430186073299214,0.298634337173636,0.0716976788832023,1.42402824328457,-0.6,-0.628341908190248,0.542304693530405,0.94,0.64,1,100,"LL","5 Slopes","2nd","Intercept"
403,"f12.1",-0.000601716836232339,0.280558955214179,-0.00075214604529042,0.358415078825621,0.8,-0.550497269056024,0.549293835383559,0.91,0.91,1,100,"LL","5 Slopes","2nd","Slope"
403,"f12.2",-0.0230004466990492,0.188629923155013,0.0460008933980984,0.460745150691328,-0.5,-0.392715096082875,0.346714202684776,0.96,0.79,1,100,"LL","5 Slopes","2nd","Slope"
403,"f2.0",0.0257588715350368,0.175630082212216,-0.064397178837592,1.21155837371439,-0.4,-0.318476089600907,0.369993832670981,0.92,0.64,1,100,"LL","5 Slopes","1st","Intercept"
